,index,province,date,case,death,recovered,population,area (km^2),north border (latitude),south border (latitude),east border (longitude),west border (longitude)
2960,73,SULAWESI_UTARA,13-06-2020,16,4,1,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2961,74,SULAWESI_UTARA,14-06-2020,7,0,2,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2962,75,SULAWESI_UTARA,15-06-2020,17,0,7,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2963,76,SULAWESI_UTARA,16-06-2020,26,6,7,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2964,77,SULAWESI_UTARA,17-06-2020,35,0,7,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2965,78,SULAWESI_UTARA,18-06-2020,25,3,7,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2966,79,SULAWESI_UTARA,19-06-2020,23,0,8,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2967,80,SULAWESI_UTARA,20-06-2020,24,0,3,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2968,81,SULAWESI_UTARA,21-06-2020,45,0,3,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2969,82,SULAWESI_UTARA,22-06-2020,1,0,2,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2970,83,SULAWESI_UTARA,23-06-2020,7,0,2,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2971,84,SULAWESI_UTARA,24-06-2020,31,1,2,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2972,85,SULAWESI_UTARA,25-06-2020,36,3,3,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2973,86,SULAWESI_UTARA,26-06-2020,56,0,19,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2974,87,SULAWESI_UTARA,27-06-2020,55,0,1,2.512.900,13.852,5.7639518,-0.5534119,127.805486,123.1123245
2975,0,SUMATERA_BARAT,26-03-2020,3,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2976,1,SUMATERA_BARAT,27-03-2020,2,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2977,2,SUMATERA_BARAT,28-03-2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2978,3,SUMATERA_BARAT,29-03-2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2979,4,SUMATERA_BARAT,30-03-2020,3,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2980,5,SUMATERA_BARAT,31-03-2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2981,6,SUMATERA_BARAT,1/4/2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2982,7,SUMATERA_BARAT,2/4/2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2983,8,SUMATERA_BARAT,3/4/2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2984,9,SUMATERA_BARAT,4/4/2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2985,10,SUMATERA_BARAT,5/4/2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2986,11,SUMATERA_BARAT,6/4/2020,10,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2987,12,SUMATERA_BARAT,7/4/2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2988,13,SUMATERA_BARAT,8/4/2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2989,14,SUMATERA_BARAT,9/4/2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2990,15,SUMATERA_BARAT,10/4/2020,13,3,5,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2991,16,SUMATERA_BARAT,11/4/2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2992,17,SUMATERA_BARAT,12/4/2020,13,0,1,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2993,18,SUMATERA_BARAT,13-04-2020,1,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2994,19,SUMATERA_BARAT,14-04-2020,3,1,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2995,20,SUMATERA_BARAT,15-04-2020,7,0,1,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2996,21,SUMATERA_BARAT,16-04-2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2997,22,SUMATERA_BARAT,17-04-2020,7,2,3,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2998,23,SUMATERA_BARAT,18-04-2020,9,1,2,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
2999,24,SUMATERA_BARAT,19-04-2020,1,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3000,25,SUMATERA_BARAT,20-04-2020,2,0,1,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3001,26,SUMATERA_BARAT,21-04-2020,2,1,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3002,27,SUMATERA_BARAT,22-04-2020,5,1,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3003,28,SUMATERA_BARAT,23-04-2020,5,0,3,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3004,29,SUMATERA_BARAT,24-04-2020,10,1,1,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3005,30,SUMATERA_BARAT,25-04-2020,1,1,4,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3006,31,SUMATERA_BARAT,26-04-2020,5,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3007,32,SUMATERA_BARAT,27-04-2020,19,3,4,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3008,33,SUMATERA_BARAT,28-04-2020,23,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3009,34,SUMATERA_BARAT,29-04-2020,1,1,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3010,35,SUMATERA_BARAT,30-04-2020,3,0,1,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3011,36,SUMATERA_BARAT,1/5/2020,24,0,5,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3012,37,SUMATERA_BARAT,2/5/2020,10,1,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3013,38,SUMATERA_BARAT,3/5/2020,13,0,5,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3014,39,SUMATERA_BARAT,4/5/2020,8,0,2,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3015,40,SUMATERA_BARAT,5/5/2020,18,0,1,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3016,41,SUMATERA_BARAT,6/5/2020,17,1,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3017,42,SUMATERA_BARAT,7/5/2020,14,1,3,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3018,43,SUMATERA_BARAT,8/5/2020,18,0,7,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3019,44,SUMATERA_BARAT,9/5/2020,16,0,6,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3020,45,SUMATERA_BARAT,10/5/2020,13,0,2,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3021,46,SUMATERA_BARAT,11/5/2020,0,0,11,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3022,47,SUMATERA_BARAT,12/5/2020,20,1,3,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3023,48,SUMATERA_BARAT,13-05-2020,20,1,13,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3024,49,SUMATERA_BARAT,14-05-2020,32,2,3,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3025,50,SUMATERA_BARAT,15-05-2020,22,0,3,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3026,51,SUMATERA_BARAT,16-05-2020,3,1,3,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3027,52,SUMATERA_BARAT,17-05-2020,12,0,3,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3028,53,SUMATERA_BARAT,18-05-2020,1,0,12,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3029,54,SUMATERA_BARAT,19-05-2020,11,0,10,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3030,55,SUMATERA_BARAT,20-05-2020,8,1,28,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3031,56,SUMATERA_BARAT,21-05-2020,8,0,7,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3032,57,SUMATERA_BARAT,22-05-2020,2,0,5,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3033,58,SUMATERA_BARAT,23-05-2020,5,1,18,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3034,59,SUMATERA_BARAT,24-05-2020,35,0,5,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3035,60,SUMATERA_BARAT,25-05-2020,0,0,5,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3036,61,SUMATERA_BARAT,26-05-2020,32,0,22,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3037,62,SUMATERA_BARAT,27-05-2020,27,1,28,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3038,63,SUMATERA_BARAT,28-05-2020,4,0,8,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3039,64,SUMATERA_BARAT,29-05-2020,0,0,6,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3040,65,SUMATERA_BARAT,30-05-2020,11,0,6,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3041,66,SUMATERA_BARAT,31-05-2020,15,0,9,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3042,67,SUMATERA_BARAT,1/6/2020,0,0,2,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3043,68,SUMATERA_BARAT,2/6/2020,7,0,5,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3044,69,SUMATERA_BARAT,3/6/2020,9,0,5,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3045,70,SUMATERA_BARAT,4/6/2020,11,0,35,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3046,71,SUMATERA_BARAT,5/6/2020,13,1,21,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3047,72,SUMATERA_BARAT,6/6/2020,11,0,3,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3048,73,SUMATERA_BARAT,7/6/2020,8,0,4,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3049,74,SUMATERA_BARAT,8/6/2020,0,0,11,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3050,75,SUMATERA_BARAT,9/6/2020,19,2,10,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3051,76,SUMATERA_BARAT,10/6/2020,14,0,28,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3052,77,SUMATERA_BARAT,11/6/2020,2,0,3,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3053,78,SUMATERA_BARAT,12/6/2020,10,0,15,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3054,79,SUMATERA_BARAT,13-06-2020,3,0,4,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3055,80,SUMATERA_BARAT,14-06-2020,7,1,12,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3056,81,SUMATERA_BARAT,15-06-2020,0,0,0,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3057,82,SUMATERA_BARAT,16-06-2020,6,0,36,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3058,83,SUMATERA_BARAT,17-06-2020,4,0,6,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3059,84,SUMATERA_BARAT,18-06-2020,5,0,17,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3060,85,SUMATERA_BARAT,19-06-2020,4,0,11,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3061,86,SUMATERA_BARAT,20-06-2020,3,0,4,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3062,87,SUMATERA_BARAT,21-06-2020,4,0,6,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3063,88,SUMATERA_BARAT,22-06-2020,0,0,2,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3064,89,SUMATERA_BARAT,23-06-2020,5,0,19,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3065,90,SUMATERA_BARAT,24-06-2020,3,0,15,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3066,91,SUMATERA_BARAT,25-06-2020,2,0,22,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3067,92,SUMATERA_BARAT,26-06-2020,3,1,10,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3068,93,SUMATERA_BARAT,27-06-2020,2,0,10,5.479.500,42.013,0.9073892,-3.584461,101.8861236,98.2364008
3069,0,SUMATERA_SELATAN,28-03-2020,1,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3070,1,SUMATERA_SELATAN,29-03-2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3071,2,SUMATERA_SELATAN,30-03-2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3072,3,SUMATERA_SELATAN,31-03-2020,3,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3073,4,SUMATERA_SELATAN,1/4/2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3074,5,SUMATERA_SELATAN,2/4/2020,6,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3075,6,SUMATERA_SELATAN,3/4/2020,1,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3076,7,SUMATERA_SELATAN,4/4/2020,0,0,1,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3077,8,SUMATERA_SELATAN,5/4/2020,4,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3078,9,SUMATERA_SELATAN,6/4/2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3079,10,SUMATERA_SELATAN,7/4/2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3080,11,SUMATERA_SELATAN,8/4/2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3081,12,SUMATERA_SELATAN,9/4/2020,1,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3082,13,SUMATERA_SELATAN,10/4/2020,1,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3083,14,SUMATERA_SELATAN,11/4/2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3084,15,SUMATERA_SELATAN,12/4/2020,0,0,2,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3085,16,SUMATERA_SELATAN,13-04-2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3086,17,SUMATERA_SELATAN,14-04-2020,1,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3087,18,SUMATERA_SELATAN,15-04-2020,3,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3088,19,SUMATERA_SELATAN,16-04-2020,18,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3089,20,SUMATERA_SELATAN,17-04-2020,14,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3090,21,SUMATERA_SELATAN,18-04-2020,30,1,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3091,22,SUMATERA_SELATAN,19-04-2020,5,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3092,23,SUMATERA_SELATAN,20-04-2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3093,24,SUMATERA_SELATAN,21-04-2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3094,25,SUMATERA_SELATAN,22-04-2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3095,26,SUMATERA_SELATAN,23-04-2020,4,0,1,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3096,27,SUMATERA_SELATAN,24-04-2020,13,0,2,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3097,28,SUMATERA_SELATAN,25-04-2020,13,0,10,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3098,29,SUMATERA_SELATAN,26-04-2020,10,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3099,30,SUMATERA_SELATAN,27-04-2020,0,0,4,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3100,31,SUMATERA_SELATAN,28-04-2020,14,0,3,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3101,32,SUMATERA_SELATAN,29-04-2020,1,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3102,33,SUMATERA_SELATAN,30-04-2020,6,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3103,34,SUMATERA_SELATAN,1/5/2020,6,0,5,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3104,35,SUMATERA_SELATAN,2/5/2020,0,2,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3105,36,SUMATERA_SELATAN,3/5/2020,28,0,7,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3106,37,SUMATERA_SELATAN,4/5/2020,0,1,7,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3107,38,SUMATERA_SELATAN,5/5/2020,15,0,4,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3108,39,SUMATERA_SELATAN,6/5/2020,11,1,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3109,40,SUMATERA_SELATAN,7/5/2020,17,2,2,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3110,41,SUMATERA_SELATAN,8/5/2020,0,1,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3111,42,SUMATERA_SELATAN,9/5/2020,51,0,6,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3112,43,SUMATERA_SELATAN,10/5/2020,0,3,9,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3113,44,SUMATERA_SELATAN,11/5/2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3114,45,SUMATERA_SELATAN,12/5/2020,1,1,9,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3115,46,SUMATERA_SELATAN,13-05-2020,43,2,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3116,47,SUMATERA_SELATAN,14-05-2020,117,1,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3117,48,SUMATERA_SELATAN,15-05-2020,16,1,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3118,49,SUMATERA_SELATAN,16-05-2020,0,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3119,50,SUMATERA_SELATAN,17-05-2020,66,3,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3120,51,SUMATERA_SELATAN,18-05-2020,16,2,4,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3121,52,SUMATERA_SELATAN,19-05-2020,57,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3122,53,SUMATERA_SELATAN,20-05-2020,50,2,1,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3123,54,SUMATERA_SELATAN,21-05-2020,28,1,17,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3124,55,SUMATERA_SELATAN,22-05-2020,19,1,5,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3125,56,SUMATERA_SELATAN,23-05-2020,32,3,2,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3126,57,SUMATERA_SELATAN,24-05-2020,11,0,10,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3127,58,SUMATERA_SELATAN,25-05-2020,72,0,2,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3128,59,SUMATERA_SELATAN,26-05-2020,58,0,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3129,60,SUMATERA_SELATAN,27-05-2020,48,1,8,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3130,61,SUMATERA_SELATAN,28-05-2020,27,0,14,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3131,62,SUMATERA_SELATAN,29-05-2020,12,1,0,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3132,63,SUMATERA_SELATAN,30-05-2020,11,4,66,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3133,64,SUMATERA_SELATAN,31-05-2020,19,0,11,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3134,65,SUMATERA_SELATAN,1/6/2020,12,0,9,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3135,66,SUMATERA_SELATAN,2/6/2020,26,0,2,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3136,67,SUMATERA_SELATAN,3/6/2020,10,0,22,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3137,68,SUMATERA_SELATAN,4/6/2020,27,3,17,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3138,69,SUMATERA_SELATAN,5/6/2020,17,3,19,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3139,70,SUMATERA_SELATAN,6/6/2020,28,1,14,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3140,71,SUMATERA_SELATAN,7/6/2020,25,0,48,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3141,72,SUMATERA_SELATAN,8/6/2020,27,0,47,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3142,73,SUMATERA_SELATAN,9/6/2020,30,1,11,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3143,74,SUMATERA_SELATAN,10/6/2020,40,3,48,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3144,75,SUMATERA_SELATAN,11/6/2020,39,0,63,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3145,76,SUMATERA_SELATAN,12/6/2020,34,5,31,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3146,77,SUMATERA_SELATAN,13-06-2020,23,2,14,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3147,78,SUMATERA_SELATAN,14-06-2020,69,0,61,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3148,79,SUMATERA_SELATAN,15-06-2020,49,2,31,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3149,80,SUMATERA_SELATAN,16-06-2020,50,4,21,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3150,81,SUMATERA_SELATAN,17-06-2020,53,3,11,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3151,82,SUMATERA_SELATAN,18-06-2020,56,2,26,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3152,83,SUMATERA_SELATAN,19-06-2020,74,1,31,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3153,84,SUMATERA_SELATAN,20-06-2020,51,3,9,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3154,85,SUMATERA_SELATAN,21-06-2020,57,4,4,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3155,86,SUMATERA_SELATAN,22-06-2020,59,0,17,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3156,87,SUMATERA_SELATAN,23-06-2020,17,2,47,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3157,88,SUMATERA_SELATAN,24-06-2020,13,3,14,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3158,89,SUMATERA_SELATAN,25-06-2020,26,2,76,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3159,90,SUMATERA_SELATAN,26-06-2020,14,1,15,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3160,91,SUMATERA_SELATAN,27-06-2020,43,0,16,8.497.200,91.592,-1.5138437,-4.9241592,106.6026347,102.0414013
3161,0,SUMATERA_UTARA,17-03-2020,1,1,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3162,1,SUMATERA_UTARA,18-03-2020,0,0,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3163,2,SUMATERA_UTARA,19-03-2020,0,0,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3164,3,SUMATERA_UTARA,20-03-2020,0,0,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3165,4,SUMATERA_UTARA,21-03-2020,0,0,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3166,5,SUMATERA_UTARA,22-03-2020,0,0,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3167,6,SUMATERA_UTARA,23-03-2020,0,0,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3168,7,SUMATERA_UTARA,24-03-2020,0,0,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3169,8,SUMATERA_UTARA,25-03-2020,0,0,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3170,9,SUMATERA_UTARA,26-03-2020,0,0,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3171,10,SUMATERA_UTARA,27-03-2020,0,1,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
3172,11,SUMATERA_UTARA,28-03-2020,0,0,0,14.639.400,72.981,4.4392389,-1.0336376,100.6603006,96.7203878
