,Unnamed: 0,province,date,confirmed,confirmed (cumulative),deaths,deaths (cumulative),recovered,recovered (cumulative),population,area ($km^2$),north border (latitude),south border (latitude),east border (longitude),west border (longitude),capital,capital coordinate (latitude),capital coordinate (longitude)
3638,100,SULAWESI_TENGGARA,09-06-2020,4.0,263.0,0.0,5.0,17.0,172.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3639,101,SULAWESI_TENGGARA,10-06-2020,3.0,266.0,0.0,5.0,2.0,174.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3640,102,SULAWESI_TENGGARA,11-06-2020,6.0,272.0,0.0,5.0,4.0,178.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3641,103,SULAWESI_TENGGARA,12-06-2020,5.0,277.0,0.0,5.0,2.0,180.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3642,104,SULAWESI_TENGGARA,13-06-2020,2.0,279.0,0.0,5.0,10.0,190.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3643,105,SULAWESI_TENGGARA,14-06-2020,4.0,283.0,0.0,5.0,7.0,197.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3644,106,SULAWESI_TENGGARA,15-06-2020,3.0,286.0,0.0,5.0,2.0,199.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3645,107,SULAWESI_TENGGARA,16-06-2020,5.0,291.0,0.0,5.0,4.0,203.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3646,108,SULAWESI_TENGGARA,17-06-2020,1.0,292.0,0.0,5.0,0.0,203.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3647,109,SULAWESI_TENGGARA,18-06-2020,34.0,326.0,0.0,5.0,0.0,203.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3648,110,SULAWESI_TENGGARA,19-06-2020,3.0,329.0,0.0,5.0,1.0,204.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3649,111,SULAWESI_TENGGARA,20-06-2020,3.0,332.0,0.0,5.0,10.0,214.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3650,112,SULAWESI_TENGGARA,21-06-2020,0.0,332.0,0.0,5.0,3.0,217.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
3651,113,SULAWESI_TENGGARA,22-06-2020,2.0,334.0,0.0,5.0,0.0,217.0,2.663.700,38.068000000000005,-2.7702793999999997,-6.9467061,125.5961913,120.6398645,Kendari,-3.9918068,122.51800659999999
